head	relation	tail
A5102897847	AUTHORED	W3037973268
A5007384804	AUTHORED	W3037973268
A5007714251	AUTHORED	W3037973268
A5007714251	AUTHORED	W2735520353
A5087361724	AUTHORED	W3037973268
A5074187024	AUTHORED	W3037973268
A5065469435	AUTHORED	W3037973268
A5069198265	AUTHORED	W3037973268
A5063530695	AUTHORED	W3037973268
A5071824119	AUTHORED	W3037973268
A5055744960	AUTHORED	W3037973268
A5046534784	AUTHORED	W3037973268
A5077061734	AUTHORED	W3037973268
A5107903883	AUTHORED	W3037973268
A5071301106	AUTHORED	W3037973268
A5087231953	AUTHORED	W3037973268
A5101555398	AUTHORED	W3037973268
A5104437947	AUTHORED	W3037973268
W2971836485	AFFILIATED_WITH	I63966007
W2971836485	HAS_CONCEPT	C2780688901
W2971836485	HAS_CONCEPT	C190330329
W2971836485	HAS_CONCEPT	C2780799671
W2971836485	CITES	W1974046066
W2971836485	CITES	W3105678606
W2971836485	CITES	W1790289060
W2971836485	CITES	W1909359706
W2971836485	CITES	W2061930234
W2971836485	CITES	W2106723786
W2971836485	CITES	W2512413576
W2971836485	CITES	W2546409652
W2971836485	CITES	W2756819089
W2971836485	CITES	W3098665567
W2971836485	CITES	W3105401162
W2971836485	CITES	W3106000950
W2971836485	CITES	W4292875581
W2971836485	CITES	W1995875735
W2971836485	CITES	W1965555277
W2971836485	CITES	W2252795400
W2971836485	CITES	W275843794
W2971836485	CITES	W632363818
W2971836485	CITES	W1134494461
W2971836485	CITES	W1509562192
W2971836485	CITES	W1522168210
W2971836485	CITES	W1559490316
W2971836485	CITES	W1606642326
W2971836485	CITES	W1783545336
W2971836485	CITES	W1838270195
W2971836485	CITES	W1851600070
W2971836485	CITES	W1868059750
W2971836485	CITES	W1891707817
W2971836485	CITES	W1963491799
W2971836485	CITES	W1967852555
W2971836485	CITES	W1968985209
W2971836485	CITES	W1971068715
W2971836485	CITES	W1973724272
W2971836485	CITES	W1977459118
W2971836485	CITES	W1978501285
W2971836485	CITES	W1978916504
W2971836485	CITES	W1981281886
W2971836485	CITES	W1983668354
W2971836485	CITES	W1984734622
W2971836485	CITES	W1985536898
W2971836485	CITES	W1989170879
W2971836485	CITES	W1989323319
W2971836485	CITES	W1990978371
W2971836485	CITES	W1993039780
W2971836485	CITES	W1994870116
W2971836485	CITES	W1995114597
W2971836485	CITES	W1996004845
W2971836485	CITES	W1997367763
W2971836485	CITES	W1997881416
W2971836485	CITES	W2005424667
W2971836485	CITES	W2014304222
W2971836485	CITES	W2014522010
W2971836485	CITES	W2017542306
W2971836485	CITES	W2017576190
W2971836485	CITES	W2021459457
W2971836485	CITES	W2023599662
W2971836485	CITES	W2027859446
W2971836485	CITES	W2028399298
W2971836485	CITES	W2030004612
W2971836485	CITES	W2031325723
W2971836485	CITES	W2031459626
W2971836485	CITES	W2032095233
W2971836485	CITES	W2036334887
W2971836485	CITES	W2037939815
W2971836485	CITES	W2039964660
W2971836485	CITES	W2044542193
W2971836485	CITES	W2048695882
W2971836485	CITES	W2051449498
W2971836485	CITES	W2051539854
W2971836485	CITES	W2051952627
W2971836485	CITES	W2052321554
W2971836485	CITES	W2052907476
W2971836485	CITES	W2054085900
W2971836485	CITES	W2054745122
W2971836485	CITES	W2055151270
W2971836485	CITES	W2055344669
W2971836485	CITES	W2063069773
W2971836485	CITES	W2064672687
W2971836485	CITES	W2064816908
W2971836485	CITES	W2065913386
W2971836485	CITES	W2066813507
W2971836485	CITES	W2068696144
W2971836485	CITES	W2070585044
W2971836485	CITES	W2071998148
W2971836485	CITES	W2076480618
W2971836485	CITES	W2077003551
W2971836485	CITES	W2081275439
W2971836485	CITES	W2081895114
W2971836485	CITES	W2083366520
W2971836485	CITES	W2088544735
W2971836485	CITES	W2094615226
W2971836485	CITES	W2095105526
W2971836485	CITES	W2096077283
W2971836485	CITES	W2097212390
W2971836485	CITES	W2100622876
W2971836485	CITES	W2101680365
W2971836485	CITES	W2102464939
W2971836485	CITES	W2103860658
W2971836485	CITES	W2103931654
W2971836485	CITES	W2104863352
W2971836485	CITES	W2104942321
W2971836485	CITES	W2105234305
W2971836485	CITES	W2106532428
W2971836485	CITES	W2107215736
W2971836485	CITES	W2114922502
W2971836485	CITES	W2115305599
W2971836485	CITES	W2115462982
W2971836485	CITES	W2116108818
W2971836485	CITES	W2118840719
W2971836485	CITES	W2119896891
W2971836485	CITES	W2120845879
W2971836485	CITES	W2123567195
W2971836485	CITES	W2128132769
W2971836485	CITES	W2131373099
W2971836485	CITES	W2138965529
W2971836485	CITES	W2139823471
W2971836485	CITES	W2141613414
W2971836485	CITES	W2146950091
W2971836485	CITES	W2147286576
W2971836485	CITES	W2147686177
W2971836485	CITES	W2147698438
W2971836485	CITES	W2148574866
W2971836485	CITES	W2148994792
W2971836485	CITES	W2150357442
W2971836485	CITES	W2152377128
W2971836485	CITES	W2153135464
W2971836485	CITES	W2154984826
W2971836485	CITES	W2155065285
W2971836485	CITES	W2155802808
W2971836485	CITES	W2157712560
W2971836485	CITES	W2162520084
W2971836485	CITES	W2163389455
W2971836485	CITES	W2163983676
W2971836485	CITES	W2165591362
W2971836485	CITES	W2167572849
W2971836485	CITES	W2169650135
W2971836485	CITES	W2180637092
W2971836485	CITES	W2198581161
W2971836485	CITES	W2203718003
W2971836485	CITES	W2207139482
W2971836485	CITES	W2214545089
W2971836485	CITES	W2237829933
W2971836485	CITES	W2254226187
W2971836485	CITES	W2254980152
W2971836485	CITES	W2256597892
W2971836485	CITES	W2261794778
W2971836485	CITES	W2266746071
W2971836485	CITES	W2268129260
W2971836485	CITES	W2268511610
W2971836485	CITES	W2273686191
W2971836485	CITES	W2273772273
W2971836485	CITES	W2273892807
W2971836485	CITES	W2273991482
W2971836485	CITES	W2277521171
W2971836485	CITES	W2277666539
W2971836485	CITES	W2277737850
W2971836485	CITES	W2285158104
W2971836485	CITES	W2336639980
W2971836485	CITES	W2339792708
W2971836485	CITES	W2342129039
W2971836485	CITES	W2346432445
W2971836485	CITES	W2409089071
W2971836485	CITES	W2412899893
W2971836485	CITES	W2415259147
W2971836485	CITES	W2423333910
W2971836485	CITES	W2437571239
W2971836485	CITES	W2479210508
W2971836485	CITES	W2482351672
W2971836485	CITES	W2512812436
W2971836485	CITES	W2521744163
W2971836485	CITES	W2523032431
W2971836485	CITES	W2545747680
W2971836485	CITES	W2547616757
W2971836485	CITES	W2550934118
W2971836485	CITES	W2555668341
W2971836485	CITES	W2561919945
W2971836485	CITES	W2571156602
W2971836485	CITES	W2581294054
W2971836485	CITES	W2606613431
W2971836485	CITES	W2610217328
W2971836485	CITES	W2611629309
W2971836485	CITES	W2612536305
W2971836485	CITES	W2617872130
W2971836485	CITES	W2620263135
W2971836485	CITES	W2621266390
W2971836485	CITES	W2621786732
W2971836485	CITES	W2622058034
W2971836485	CITES	W2624566613
W2971836485	CITES	W2626418343
W2971836485	CITES	W2669423079
W2971836485	CITES	W2717451366
W2971836485	CITES	W2736993946
W2971836485	CITES	W2744176152
W2971836485	CITES	W2754075545
W2971836485	CITES	W2756153650
W2971836485	CITES	W2756512191
W2971836485	CITES	W2757120233
W2971836485	CITES	W2758557427
W2971836485	CITES	W2758785873
W2971836485	CITES	W2759460094
W2971836485	CITES	W2764113317
W2971836485	CITES	W2765081049
W2971836485	CITES	W2765170919
W2971836485	CITES	W2766840380
W2971836485	CITES	W2767506920
W2971836485	CITES	W2768286292
W2971836485	CITES	W2768878487
W2971836485	CITES	W2769299006
W2971836485	CITES	W2771411612
W2971836485	CITES	W2771626761
W2971836485	CITES	W2775231614
W2971836485	CITES	W2783132980
W2971836485	CITES	W2783391180
W2971836485	CITES	W2783579090
W2971836485	CITES	W2787204134
W2971836485	CITES	W2792803858
W2971836485	CITES	W2792856352
W2971836485	CITES	W2796316420
W2971836485	CITES	W2798518931
W2971836485	CITES	W2803024737
W2971836485	CITES	W2803232194
W2971836485	CITES	W2805726701
W2971836485	CITES	W2806591638
W2971836485	CITES	W2806836424
W2971836485	CITES	W2807309204
W2971836485	CITES	W2807614683
W2971836485	CITES	W2848380992
W2971836485	CITES	W2849085930
W2971836485	CITES	W2885835694
W2971836485	CITES	W2885848671
W2971836485	CITES	W2888257441
W2971836485	CITES	W2890594855
W2971836485	CITES	W2891918471
W2971836485	CITES	W2897059916
W2971836485	CITES	W2899039106
W2971836485	CITES	W2900041405
W2971836485	CITES	W2904512929
W2971836485	CITES	W2911700471
W2971836485	CITES	W2921300752
W2971836485	CITES	W2928880801
W2971836485	CITES	W2949551701
W2971836485	CITES	W2953142974
W2971836485	CITES	W2973189566
W2971836485	CITES	W3004129470
W2971836485	CITES	W3011624470
W2971836485	CITES	W3083113686
W2971836485	CITES	W3092596371
W2971836485	CITES	W3098069234
W2971836485	CITES	W3098090896
W2971836485	CITES	W3098343980
W2971836485	CITES	W3098414694
W2971836485	CITES	W3098472840
W2971836485	CITES	W3098569287
W2971836485	CITES	W3098902059
W2971836485	CITES	W3099071754
W2971836485	CITES	W3099145134
W2971836485	CITES	W3099186672
W2971836485	CITES	W3099518669
W2971836485	CITES	W3099631463
W2971836485	CITES	W3099689639
W2971836485	CITES	W3099927755
W2971836485	CITES	W3100047699
W2971836485	CITES	W3100108344
W2971836485	CITES	W3100383693
W2971836485	CITES	W3100591142
W2971836485	CITES	W3100600613
W2971836485	CITES	W3100656982
W2971836485	CITES	W3100963200
W2971836485	CITES	W3101078310
W2971836485	CITES	W3101191906
W2971836485	CITES	W3101413007
W2971836485	CITES	W3101756663
W2971836485	CITES	W3101866315
W2971836485	CITES	W3102004940
W2971836485	CITES	W3102493421
W2971836485	CITES	W3102552189
W2971836485	CITES	W3102655048
W2971836485	CITES	W3102842056
W2971836485	CITES	W3102905749
W2971836485	CITES	W3102942362
W2971836485	CITES	W3102987010
W2971836485	CITES	W3103271996
W2971836485	CITES	W3103591927
W2971836485	CITES	W3103811778
W2971836485	CITES	W3103831071
W2971836485	CITES	W3104042330
W2971836485	CITES	W3104489202
W2971836485	CITES	W3104629333
W2971836485	CITES	W3105515930
W2971836485	CITES	W3105665039
W2971836485	CITES	W3106112360
W2971836485	CITES	W3106442961
W2971836485	CITES	W3124935603
W2971836485	CITES	W3191697473
W2971836485	CITES	W4230900352
W2971836485	CITES	W4234856688
W2971836485	CITES	W4234933822
W2971836485	CITES	W4288623490
W2971836485	CITES	W4294390435
W2971836485	CITES	W4294619442
W2971836485	CITES	W4299551239
W2971836485	CITES	W4300080896
W2971836485	CITES	W4302773822
W2788474500	AFFILIATED_WITH	I57206974
W2788474500	HAS_CONCEPT	C41008148
W2788474500	HAS_CONCEPT	C81363708
W2788474500	HAS_CONCEPT	C70437156
W2788474500	CITES	W2251939518
W2788474500	CITES	W2998704965
W2788474500	CITES	W4285719527
W2788474500	CITES	W6680532216
W2788474500	CITES	W2064675550
W2788474500	CITES	W2153579005
W2788474500	CITES	W4294170691
W2788474500	CITES	W2519887557
W2788474500	CITES	W194033037
W2788474500	CITES	W1784932861
W2788474500	CITES	W1816079941
W2788474500	CITES	W2072628044
W2788474500	CITES	W2128634885
W2788474500	CITES	W2130714105
W2788474500	CITES	W2134036914
W2788474500	CITES	W2164343063
W2788474500	CITES	W2165516035
W2788474500	CITES	W2165962657
W2788474500	CITES	W2240668419
W2788474500	CITES	W2250575108
W2788474500	CITES	W2250999640
W2788474500	CITES	W2251160286
W2788474500	CITES	W2251628756
W2788474500	CITES	W2251644265
W2788474500	CITES	W2290847742
W2788474500	CITES	W2469314752
W2788474500	CITES	W2475245295
W2788474500	CITES	W2508618307
W2788474500	CITES	W2512522169
W2788474500	CITES	W2517038008
W2788474500	CITES	W2562564313
W2788474500	CITES	W2564139027
W2788474500	CITES	W2594047108
W2788474500	CITES	W2600702321
W2788474500	CITES	W2618285232
W2788474500	CITES	W2739918945
W2788474500	CITES	W2806238373
W2788474500	CITES	W2885765547
W2788474500	CITES	W2917296092
W2788474500	CITES	W2949952998
W2788474500	CITES	W2953391617
W2788474500	CITES	W2964015378
W2788474500	CITES	W4295888145
W2788474500	CITES	W6666761814
W2788474500	CITES	W6668750346
W2788474500	CITES	W6678800971
W2788474500	CITES	W6752033989
A5026113034	AUTHORED	W2788474500
A5004580149	AUTHORED	W2788474500
W3001554227	AFFILIATED_WITH	I57206974
W3001554227	HAS_CONCEPT	C41008148
W3001554227	HAS_CONCEPT	C154945302
W3001554227	HAS_CONCEPT	C108583219
W3001554227	CITES	W1901129140
W3001554227	CITES	W2919115771
W3001554227	CITES	W3003650457
W3001554227	CITES	W2151354228
W3001554227	CITES	W2167233877
W3001554227	CITES	W2168887049
W3001554227	CITES	W2594014149
W3001554227	CITES	W2604388535
W3001554227	CITES	W2611467245
W3001554227	CITES	W2804263814
W3001554227	CITES	W4233764193
W3001554227	CITES	W4249760698
W3001554227	CITES	W1497904071
W3001554227	CITES	W1530154714
W3001554227	CITES	W1758598986
W3001554227	CITES	W1982985832
W3001554227	CITES	W2006330194
W3001554227	CITES	W2009238259
W3001554227	CITES	W2042965174
W3001554227	CITES	W2047544187
W3001554227	CITES	W2086903403
W3001554227	CITES	W2101675075
W3001554227	CITES	W2111388536
W3001554227	CITES	W2113030459
W3001554227	CITES	W2116581540
W3001554227	CITES	W2117649283
W3001554227	CITES	W2132122471
W3001554227	CITES	W2145020729
W3001554227	CITES	W2757509933
W3001554227	CITES	W2773850766
W3001554227	CITES	W2795380527
W3001554227	CITES	W2889995282
W3001554227	CITES	W2905418874
W3001554227	CITES	W2914838824
W3001554227	CITES	W2918998121
W3001554227	CITES	W2959753048
W3001554227	CITES	W2962903101
W3001554227	CITES	W2962972302
W3001554227	CITES	W2963682501
W3001554227	CITES	W2999420005
W3001554227	CITES	W3100017730
W3001554227	CITES	W3100730608
A5067756486	AUTHORED	W2804263814
A5067756486	AUTHORED	W3001554227
A5100458262	AUTHORED	W3001554227
A5070460781	AUTHORED	W3001554227
A5032205387	AUTHORED	W2804263814
A5032205387	AUTHORED	W3001554227
A5044571053	AUTHORED	W3001554227
A5014222179	AUTHORED	W2762081760
A5026662287	AUTHORED	W2762081760
A5028393434	AUTHORED	W2762081760
A5047541472	AUTHORED	W2762081760
A5000972836	AUTHORED	W2762081760
A5038703321	AUTHORED	W2762081760
A5108251316	AUTHORED	W2762081760
A5045246745	AUTHORED	W2762081760
A5056660692	AUTHORED	W2762081760
A5048878641	AUTHORED	W2762081760
A5048053821	AUTHORED	W2762081760
A5049171241	AUTHORED	W2762081760
A5059020389	AUTHORED	W2762081760
A5085751625	AUTHORED	W2762081760
A5022540553	AUTHORED	W2762081760
A5032470152	AUTHORED	W2762081760
A5052826562	AUTHORED	W2762081760
A5054546088	AUTHORED	W2762081760
A5059027860	AUTHORED	W2762081760
A5045667080	AUTHORED	W2762081760
A5068308578	AUTHORED	W2762081760
A5050968882	AUTHORED	W2762081760
A5050968882	AUTHORED	W4310852955
A5111810925	AUTHORED	W2762081760
A5112261213	AUTHORED	W2762081760
A5113881131	AUTHORED	W2762081760
A5032025339	AUTHORED	W2762081760
A5032025339	AUTHORED	W2903592416
A5003680013	AUTHORED	W2762081760
A5013224142	AUTHORED	W2762081760
A5056396820	AUTHORED	W2762081760
A5013673413	AUTHORED	W2762081760
A5013396134	AUTHORED	W2762081760
A5082433792	AUTHORED	W2762081760
A5037647561	AUTHORED	W2762081760
A5081447360	AUTHORED	W2762081760
A5040357240	AUTHORED	W2762081760
A5022309484	AUTHORED	W2762081760
A5113498983	AUTHORED	W2762081760
A5085264873	AUTHORED	W2762081760
A5069737780	AUTHORED	W2762081760
A5009067952	AUTHORED	W2762081760
A5023327652	AUTHORED	W2762081760
A5102440984	AUTHORED	W2762081760
A5046803794	AUTHORED	W2762081760
A5024366031	AUTHORED	W2762081760
A5103169016	AUTHORED	W2762081760
A5101975654	AUTHORED	W2762081760
A5079594404	AUTHORED	W2762081760
A5050279905	AUTHORED	W2762081760
A5009975208	AUTHORED	W2762081760
A5023853659	AUTHORED	W2762081760
A5023853659	AUTHORED	W4306404621
A5085274264	AUTHORED	W2762081760
A5026050271	AUTHORED	W2762081760
A5033376711	AUTHORED	W2762081760
A5111699918	AUTHORED	W2762081760
A5111699918	AUTHORED	W2905070450
A5007042058	AUTHORED	W2762081760
A5080134198	AUTHORED	W2762081760
A5078538616	AUTHORED	W2762081760
A5111647133	AUTHORED	W2762081760
A5111849263	AUTHORED	W2762081760
A5009032548	AUTHORED	W2762081760
A5030368115	AUTHORED	W2762081760
A5058574530	AUTHORED	W2762081760
A5084556788	AUTHORED	W2762081760
A5112135291	AUTHORED	W2762081760
A5033585095	AUTHORED	W2762081760
A5041729163	AUTHORED	W2762081760
A5039329040	AUTHORED	W2762081760
A5054936437	AUTHORED	W2762081760
A5063620602	AUTHORED	W2762081760
A5081208927	AUTHORED	W2762081760
A5113284450	AUTHORED	W2762081760
A5113864228	AUTHORED	W2762081760
A5112551618	AUTHORED	W2762081760
A5029298212	AUTHORED	W2950299756
W2995345254	AFFILIATED_WITH	I57206974
W2995345254	HAS_CONCEPT	C187191949
W2995345254	HAS_CONCEPT	C2776194525
W2995345254	HAS_CONCEPT	C8891405
W2995345254	CITES	W1631320694
W2995345254	CITES	W2805619986
W2995345254	CITES	W2038426170
W2995345254	CITES	W1970170720
W2995345254	CITES	W1979811833
W2995345254	CITES	W1980485314
W2995345254	CITES	W1982729887
W2995345254	CITES	W1991585431
W2995345254	CITES	W1993835819
W2995345254	CITES	W2033577259
W2995345254	CITES	W2046540324
W2995345254	CITES	W2060070314
W2995345254	CITES	W2086556660
W2995345254	CITES	W2092772483
W2995345254	CITES	W2097995306
W2995345254	CITES	W2104347254
W2995345254	CITES	W2166662937
W2995345254	CITES	W2168786562
W2995345254	CITES	W2196188512
W2995345254	CITES	W2222086386
W2995345254	CITES	W2344037260
W2995345254	CITES	W2511743252
W2995345254	CITES	W2522313999
W2995345254	CITES	W2531574904
W2995345254	CITES	W2572174216
W2995345254	CITES	W2582671354
W2995345254	CITES	W2591531756
W2995345254	CITES	W2593111137
W2995345254	CITES	W2611596972
W2995345254	CITES	W2611919322
W2995345254	CITES	W2622499649
W2995345254	CITES	W2648296251
W2995345254	CITES	W2725985716
W2995345254	CITES	W2728594144
W2995345254	CITES	W2733185934
W2995345254	CITES	W2742763599
W2995345254	CITES	W2778033786
W2995345254	CITES	W2792937256
W2995345254	CITES	W2810097927
W2995345254	CITES	W2885900642
W2995345254	CITES	W2911752971
W2995345254	CITES	W2913623258
W2995345254	CITES	W2914243945
W2995345254	CITES	W2930154557
W2995345254	CITES	W2932122825
W2995345254	CITES	W2945715301
W2995345254	CITES	W2968139886
W2995345254	CITES	W6737459753
A5051588487	AUTHORED	W2995345254
A5018025297	AUTHORED	W2995345254
A5040924391	AUTHORED	W2995345254
A5078144632	AUTHORED	W2995345254
A5018812705	AUTHORED	W2995345254
A5039241429	AUTHORED	W2995345254
A5034269049	AUTHORED	W2995345254
A5065920207	AUTHORED	W2995345254
A5101963713	AUTHORED	W2995345254
A5047330975	AUTHORED	W2995345254
A5043741628	AUTHORED	W2995345254
A5066544434	AUTHORED	W2995345254
A5079081497	AUTHORED	W2995345254
A5055183757	AUTHORED	W2995345254
A5060288261	AUTHORED	W2995345254
A5003827387	AUTHORED	W2995345254
A5006348751	AUTHORED	W2995345254
A5047117233	AUTHORED	W2995345254
A5074451448	AUTHORED	W2995345254
A5071033599	AUTHORED	W2995345254
W3144307509	AFFILIATED_WITH	I57206974
W3144307509	HAS_CONCEPT	C29122968
W3144307509	HAS_CONCEPT	C90509273
W3144307509	HAS_CONCEPT	C2779530757
W3144307509	CITES	W2526781987
W3144307509	CITES	W2776393547
W3144307509	CITES	W615488320
W3144307509	CITES	W819530446
W3144307509	CITES	W1906461530
W3144307509	CITES	W1967707152
W3144307509	CITES	W2005606269
W3144307509	CITES	W2016202056
W3144307509	CITES	W2026131577
W3144307509	CITES	W2033912020
W3144307509	CITES	W2034082940
W3144307509	CITES	W2048106726
W3144307509	CITES	W2052089219
W3144307509	CITES	W2095299437
W3144307509	CITES	W2119836473
W3144307509	CITES	W2126392151
W3144307509	CITES	W2129477906
W3144307509	CITES	W2132062278
W3144307509	CITES	W2141954228
W3144307509	CITES	W2142007183
W3144307509	CITES	W2142816736
W3144307509	CITES	W2145088219
W3144307509	CITES	W2151835681
W3144307509	CITES	W2162670720
W3144307509	CITES	W2185419584
W3144307509	CITES	W2328204782
W3144307509	CITES	W2465587637
W3144307509	CITES	W2625223034
W3144307509	CITES	W2752617332
W3144307509	CITES	W2767568774
W3144307509	CITES	W2783386352
W3144307509	CITES	W2809814728
W3144307509	CITES	W2892380133
W3144307509	CITES	W2904864026
W3144307509	CITES	W2924260403
W3144307509	CITES	W2944578504
W3144307509	CITES	W2978195003
W3144307509	CITES	W2980544481
W3144307509	CITES	W3021023727
W3144307509	CITES	W3023100813
W3144307509	CITES	W3032906814
W3144307509	CITES	W3112702808
W3144307509	CITES	W3121167745
W3144307509	CITES	W3123275472
W3144307509	CITES	W3124401164
W3144307509	CITES	W3125109350
W3144307509	CITES	W3125121094
W3144307509	CITES	W3125265259
W3144307509	CITES	W3125757605
W3144307509	CITES	W3125960095
W3144307509	CITES	W3149011031
